slug,grind75,times_encountered,freq,cumsum,cumfreq
find-the-highest-altitude,False,4,0.00012510555781440592,31607,0.9885528414599819
reformat-the-string,False,4,0.00012510555781440592,31611,0.9886779470177962
ip-to-cidr,False,4,0.00012510555781440592,31615,0.9888030525756106
bulb-switcher,False,4,0.00012510555781440592,31619,0.988928158133425
alphabet-board-path,False,4,0.00012510555781440592,31623,0.9890532636912395
missing-number-in-arithmetic-progression,False,4,0.00012510555781440592,31627,0.9891783692490539
number-of-steps-to-reduce-a-number-to-zero,False,4,0.00012510555781440592,31631,0.9893034748068683
monotonic-array,False,4,0.00012510555781440592,31635,0.9894285803646827
remove-duplicates-from-sorted-list,False,4,0.00012510555781440592,31639,0.9895536859224972
integer-break,False,4,0.00012510555781440592,31643,0.9896787914803115
insertion-sort-list,False,4,0.00012510555781440592,31647,0.9898038970381259
count-good-numbers,False,4,0.00012510555781440592,31651,0.9899290025959403
construct-target-array-with-multiple-sums,False,4,0.00012510555781440592,31655,0.9900541081537547
remove-linked-list-elements,False,4,0.00012510555781440592,31659,0.9901792137115691
remove-max-number-of-edges-to-keep-graph-fully-traversable,False,4,0.00012510555781440592,31663,0.9903043192693836
longest-word-with-all-prefixes,False,4,0.00012510555781440592,31667,0.990429424827198
shuffle-string,False,4,0.00012510555781440592,31671,0.9905545303850124
house-robber-ii,False,4,0.00012510555781440592,31675,0.9906796359428267
html-entity-parser,False,4,0.00012510555781440592,31679,0.9908047415006411
water-bottles,False,4,0.00012510555781440592,31683,0.9909298470584555
number-of-islands-ii,False,4,0.00012510555781440592,31687,0.99105495261627
image-smoother,False,4,0.00012510555781440592,31691,0.9911800581740844
shortest-path-with-alternating-colors,False,4,0.00012510555781440592,31695,0.9913051637318988
count-good-meals,False,4,0.00012510555781440592,31699,0.9914302692897132
maximum-sum-of-3-non-overlapping-subarrays,False,4,0.00012510555781440592,31703,0.9915553748475276
minimum-time-to-complete-trips,False,4,0.00012510555781440592,31707,0.991680480405342
maximum-binary-tree-ii,False,4,0.00012510555781440592,31711,0.9918055859631564
one-edit-distance,False,4,0.00012510555781440592,31715,0.9919306915209708
n-ary-tree-level-order-traversal,False,4,0.00012510555781440592,31719,0.9920557970787852
maximum-population-year,False,4,0.00012510555781440592,31723,0.9921809026365996
maximum-of-absolute-value-expression,False,4,0.00012510555781440592,31727,0.9923060081944141
find-cumulative-salary-of-an-employee,False,4,0.00012510555781440592,31731,0.9924311137522285
broken-calculator,False,4,0.00012510555781440592,31735,0.9925562193100429
build-array-from-permutation,False,4,0.00012510555781440592,31739,0.9926813248678572
arithmetic-slices,False,4,0.00012510555781440592,31743,0.9928064304256716
average-salary-excluding-the-minimum-and-maximum-salary,False,4,0.00012510555781440592,31747,0.992931535983486
sorting-the-sentence,False,4,0.00012510555781440592,31751,0.9930566415413005
maximum-average-subarray-i,False,4,0.00012510555781440592,31755,0.9931817470991149
scramble-string,False,4,0.00012510555781440592,31759,0.9933068526569293
long-pressed-name,False,4,0.00012510555781440592,31763,0.9934319582147437
find-interview-candidates,False,4,0.00012510555781440592,31767,0.9935570637725581
apply-discount-to-prices,False,4,0.00012510555781440592,31771,0.9936821693303725
split-two-strings-to-make-palindrome,False,4,0.00012510555781440592,31775,0.9938072748881869
maximum-alternating-subsequence-sum,False,4,0.00012510555781440592,31779,0.9939323804460013
maximum-absolute-sum-of-any-subarray,False,4,0.00012510555781440592,31783,0.9940574860038157
exchange-seats,False,4,0.00012510555781440592,31787,0.9941825915616301
count-items-matching-a-rule,False,4,0.00012510555781440592,31791,0.9943076971194446
missing-element-in-sorted-array,False,4,0.00012510555781440592,31795,0.994432802677259
student-attendance-record-i,False,4,0.00012510555781440592,31799,0.9945579082350734
arithmetic-subarrays,False,4,0.00012510555781440592,31803,0.9946830137928877
ugly-number,False,3,9.382916836080442e-05,31806,0.9947768429612486
number-of-ways-to-paint-n-3-grid,False,3,9.382916836080442e-05,31809,0.9948706721296093
consecutive-numbers,False,3,9.382916836080442e-05,31812,0.9949645012979702
customers-who-bought-all-products,False,3,9.382916836080442e-05,31815,0.995058330466331
rising-temperature,False,3,9.382916836080442e-05,31818,0.9951521596346917
number-of-calls-between-two-persons,False,3,9.382916836080442e-05,31821,0.9952459888030526
replace-all-s-to-avoid-consecutive-repeating-characters,False,3,9.382916836080442e-05,31824,0.9953398179714134
find-the-start-and-end-number-of-continuous-ranges,False,3,9.382916836080442e-05,31827,0.9954336471397742
rearrange-spaces-between-words,False,3,9.382916836080442e-05,31830,0.995527476308135
champagne-tower,False,3,9.382916836080442e-05,31833,0.9956213054764957
first-and-last-call-on-the-same-day,False,3,9.382916836080442e-05,31836,0.9957151346448566
split-linked-list-in-parts,False,3,9.382916836080442e-05,31839,0.9958089638132174
find-customer-referee,False,3,9.382916836080442e-05,31842,0.9959027929815782
products-price-for-each-store,False,3,9.382916836080442e-05,31845,0.995996622149939
recyclable-and-low-fat-products,False,3,9.382916836080442e-05,31848,0.9960904513182998
insert-into-a-sorted-circular-linked-list,False,3,9.382916836080442e-05,31851,0.9961842804866606
maximize-distance-to-closest-person,False,3,9.382916836080442e-05,31854,0.9962781096550214
to-lower-case,False,3,9.382916836080442e-05,31857,0.9963719388233823
defanging-an-ip-address,False,3,9.382916836080442e-05,31860,0.996465767991743
sales-by-day-of-the-week,False,3,9.382916836080442e-05,31863,0.9965595971601038
grand-slam-titles,False,2,6.255277890720296e-05,31865,0.996622149939011
reformat-department-table,False,2,6.255277890720296e-05,31867,0.9966847027179182
remove-all-occurrences-of-a-substring,False,2,6.255277890720296e-05,31869,0.9967472554968254
length-of-last-word,False,2,6.255277890720296e-05,31871,0.9968098082757326
article-views-ii,False,2,6.255277890720296e-05,31873,0.9968723610546398
license-key-formatting,False,2,6.255277890720296e-05,31875,0.996934913833547
managers-with-at-least-5-direct-reports,False,2,6.255277890720296e-05,31877,0.9969974666124543
friend-requests-i-overall-acceptance-rate,False,2,6.255277890720296e-05,31879,0.9970600193913615
number-of-dice-rolls-with-target-sum,False,2,6.255277890720296e-05,31881,0.9971225721702687
goat-latin,False,2,6.255277890720296e-05,31883,0.9971851249491759
consecutive-available-seats,False,2,6.255277890720296e-05,31885,0.9972476777280831
longer-contiguous-segments-of-ones-than-zeros,False,2,6.255277890720296e-05,31887,0.9973102305069903
remove-one-element-to-make-the-array-strictly-increasing,False,2,6.255277890720296e-05,31889,0.9973727832858975
human-traffic-of-stadium,False,2,6.255277890720296e-05,31891,0.9974353360648047
remove-vowels-from-a-string,False,2,6.255277890720296e-05,31893,0.9974978888437119
shortest-distance-in-a-line,False,2,6.255277890720296e-05,31895,0.997560441622619
sales-person,False,2,6.255277890720296e-05,31897,0.9976229944015262
k-inverse-pairs-array,False,2,6.255277890720296e-05,31899,0.9976855471804335
replace-elements-with-greatest-element-on-right-side,False,2,6.255277890720296e-05,31901,0.9977480999593407
apples-oranges,False,2,6.255277890720296e-05,31903,0.9978106527382479
report-contiguous-dates,False,2,6.255277890720296e-05,31905,0.9978732055171551
longest-continuous-increasing-subsequence,False,2,6.255277890720296e-05,31907,0.9979357582960623
consecutive-characters,False,2,6.255277890720296e-05,31909,0.9979983110749695
hamming-distance,False,2,6.255277890720296e-05,31911,0.9980608638538767
customer-placing-the-largest-number-of-orders,False,2,6.255277890720296e-05,31913,0.9981234166327839
valid-permutations-for-di-sequence,False,2,6.255277890720296e-05,31915,0.9981859694116911
count-hills-and-valleys-in-an-array,False,2,6.255277890720296e-05,31917,0.9982485221905983
decompress-run-length-encoded-list,False,2,6.255277890720296e-05,31919,0.9983110749695056
the-dining-philosophers,False,2,6.255277890720296e-05,31921,0.9983736277484128
tenth-line,False,2,6.255277890720296e-05,31923,0.99843618052732
delete-duplicate-emails,False,2,6.255277890720296e-05,31925,0.9984987333062272
triangle-judgement,False,2,6.255277890720296e-05,31927,0.9985612860851343
ads-performance,False,2,6.255277890720296e-05,31929,0.9986238388640415
swap-salary,False,2,6.255277890720296e-05,31931,0.9986863916429487
department-top-three-salaries,False,2,6.255277890720296e-05,31933,0.9987489444218559
paint-fence,False,2,6.255277890720296e-05,31935,0.9988114972007631
merge-in-between-linked-lists,False,2,6.255277890720296e-05,31937,0.9988740499796703
primary-department-for-each-employee,False,2,6.255277890720296e-05,31939,0.9989366027585775
prime-palindrome,False,2,6.255277890720296e-05,31941,0.9989991555374848
print-in-order,False,2,6.255277890720296e-05,31943,0.999061708316392
students-report-by-geography,False,2,6.255277890720296e-05,31945,0.9991242610952992
1-bit-and-2-bit-characters,False,2,6.255277890720296e-05,31947,0.9991868138742064
product-price-at-a-given-date,False,2,6.255277890720296e-05,31949,0.9992493666531136
average-time-of-process-per-machine,False,2,6.255277890720296e-05,31951,0.9993119194320208
count-odd-numbers-in-an-interval-range,False,2,6.255277890720296e-05,31953,0.999374472210928
average-selling-price,False,2,6.255277890720296e-05,31955,0.9994370249898352
actors-and-directors-who-cooperated-at-least-three-times,False,2,6.255277890720296e-05,31957,0.9994995777687424
number-of-ways-to-stay-in-the-same-place-after-some-steps,False,2,6.255277890720296e-05,31959,0.9995621305476495
user-activity-for-the-past-30-days-i,False,2,6.255277890720296e-05,31961,0.9996246833265567
user-activity-for-the-past-30-days-ii,False,2,6.255277890720296e-05,31963,0.999687236105464
reaching-points,False,2,6.255277890720296e-05,31965,0.9997497888843712
valid-mountain-array,False,2,6.255277890720296e-05,31967,0.9998123416632784
active-users,False,2,6.255277890720296e-05,31969,0.9998748944421856
customers-who-never-order,False,2,6.255277890720296e-05,31971,0.9999374472210928
bitwise-and-of-numbers-range,False,2,6.255277890720296e-05,31973,1.0
